,Stock,Bollinger Band,Keltner Channel,Moving Average Envelope,Price Channel,Parabolic SAR
290,./stocks/BIIB.csv,12047.3646328,10525.3347888,12150.0549508,6336.810859,9175.68979039
291,./stocks/BIOC.csv,-2386.06952381,-222.41952381,56.8904761905,-25589.49,2703.09662675
292,./stocks/BIOL.csv,-1772.20646259,-1521.41646259,349.243537415,-15858.42,2559.556404
293,./stocks/BIOS.csv,19021.5461871,18726.6161871,18505.2161871,17245.71,18538.7825201
294,./stocks/BIS.csv,6772.78741162,6248.84751762,5978.25773262,5820.959851,6041.17825112
295,./stocks/BJRI.csv,13520.1298126,12993.1798456,10188.1607578,14000.550124,12525.3229365
296,./stocks/BKCC.csv,8062.53298343,8461.92298343,8492.83298343,9940.0,8425.27381172
297,./stocks/BKEP.csv,4650.4315942,6160.0615942,2459.4815942,1344.09,6396.8889178
298,./stocks/BKEPP.csv,9153.43269377,8951.38269377,8591.81269377,8201.55,8640.10603443
299,./stocks/BKSC.csv,9720.1557394,9678.6756354,9392.2756874,9957.349991,8802.74241398
300,./stocks/BKYI.csv,8138.24786561,10208.8778656,8020.91786561,17039.01,7847.25783749
301,./stocks/BL.csv,13058.5911583,14926.3116493,13163.7111154,13960.96004,14821.1446002
302,./stocks/BLBD.csv,16655.6281931,14484.4287211,14248.9287821,12770.700774,15334.6076358
303,./stocks/BLCM.csv,8634.43279338,8029.20279338,5782.91279338,9767.52,6639.41613553
304,./stocks/BLDP.csv,17555.2458824,21175.6158824,19294.8458824,10630.36,20394.3252264
305,./stocks/BLDR.csv,15630.1159709,16000.4857799,15510.7355999,13627.96029,16159.817929
306,./stocks/BLFS.csv,24304.2596296,37528.8196296,35448.2296296,14545.69,43166.2198047
307,./stocks/BLKB.csv,14047.2798494,15360.2898704,15093.2599264,12263.550322,15723.479609
308,./stocks/BLMN.csv,13310.2977423,12717.2677463,14133.0976343,13722.819816,12774.3544046
309,./stocks/BLMT.csv,11117.8427462,10885.5426402,11270.8925822,11935.249972,10508.5570139
310,./stocks/BLNK.csv,2602.63411765,2716.84411765,10.5641176471,-1210.64,2198.92339476
311,./stocks/BLPH.csv,36280.6455453,34717.2055453,39592.9255453,36585.18,38686.0479307
312,./stocks/BLRX.csv,11899.5361702,11173.5461702,9016.85617021,12622.39,9033.67786099
313,./stocks/BLUE.csv,27162.9826344,23943.2324514,30139.5327234,15885.250487,27292.768643
314,./stocks/BMCH.csv,9715.16614106,8992.56603006,11531.8066321,10179.249951,9550.09600212
315,./stocks/BMRA.csv,16997.2385185,18678.5185185,15850.1585185,20935.2,16965.1289073
316,./stocks/BMRC.csv,10459.7082056,10167.2580096,11133.9078366,10714.449572,9865.74721282
317,./stocks/BMRN.csv,10805.3645029,10420.1844569,10844.7044569,10822.359867,9506.60511474
318,./stocks/BMTC.csv,11306.3219827,10850.2220797,11608.2220397,12199.650437,10383.018183
319,./stocks/BNCL.csv,8825.74056976,9000.94062976,8692.59063276,9825.350229,8487.14324078
320,./stocks/BNDX.csv,10274.8241311,10342.4439871,10101.6643291,9624.880102,10104.8456064
321,./stocks/BNFT.csv,9923.832896,8836.712613,8989.353083,10520.699108,8818.2617637
322,./stocks/BNSO.csv,16247.4042574,16614.2242574,13546.8842574,12620.21,14676.9753042
323,./stocks/BNTC.csv,20894.7695425,20882.5495425,23537.1735425,27645.124,19984.6877983
324,./stocks/BOCH.csv,11325.6707317,11051.6707317,11785.2807317,11847.48,10507.171779
325,./stocks/BOFI.csv,14661.3756928,13934.5756748,16102.8756488,14111.169937,14205.129088
326,./stocks/BOFIL.csv,10424.769961,10400.0,10376.0,10261.691648,9837.33555838
327,./stocks/BOJA.csv,8239.41206434,7966.81206834,8410.76200434,8734.450046,7568.01275146
328,./stocks/BOKF.csv,13841.7175932,12718.2776332,14044.6975902,12572.700196,12390.509862
329,./stocks/BOOM.csv,15455.0657289,18446.1156029,18521.6656159,18359.149899,17089.7512238
330,./stocks/BOSC.csv,10965.4835681,10512.8135681,10755.5235681,13004.27,9542.04227116
331,./stocks/BOTJ.csv,10237.7121053,9808.04210526,10299.4721053,10850.36006,9034.01934903
332,./stocks/BPFH.csv,9805.25837273,9483.05843373,9766.30837373,10877.799277,9039.48900591
333,./stocks/BPFHP.csv,10200.6348968,10160.8149738,10128.3748958,10063.840001,9914.07338556
334,./stocks/BPMC.csv,31637.9822991,31129.2023571,28717.4721551,15371.065142,33379.8702441
335,./stocks/BPOP.csv,9813.07858344,11189.0582044,9905.90891344,13051.939446,10049.2010591
336,./stocks/BPOPM.csv,10344.0947842,10338.3050902,10343.0049572,11057.209292,9913.56817079
337,./stocks/BPTH.csv,-679.34,48.28,-4932.72,-13806.82,1776.35021555
338,./stocks/BPY.csv,8976.80321564,8534.92314464,8753.45313764,8699.290012,8666.03246809
339,./stocks/BREW.csv,13358.7467476,12223.5968026,13431.3470126,16940.249113,11239.9377152
340,./stocks/BRID.csv,13011.8048566,14035.7548566,12519.1248566,11395.000095,12030.4282706
341,./stocks/BRKL.csv,10202.4486857,9826.20874673,10238.8386247,11354.799761,9606.90333606
342,./stocks/BRKR.csv,14166.8675398,12867.4868119,15880.0775458,11993.78023,13752.3685608
343,./stocks/BRKS.csv,16426.2705146,16848.8905886,16146.4905846,13746.029434,16337.5757084
344,./stocks/BSET.csv,9958.11015417,10374.9600702,10135.5100942,8665.399709,9535.7033445
345,./stocks/BSF.csv,10653.6150098,10126.9950098,11238.8850098,12305.71,9996.24296894
346,./stocks/BSPM.csv,15255.9305882,12759.7105882,15712.2405882,30028.66,10864.879863
347,./stocks/BSQR.csv,6580.48714286,7296.70714286,7281.35714286,7067.1,6746.91397687
348,./stocks/BSRR.csv,10706.2836379,10505.3935649,11773.7737199,12325.440517,10162.7408637
349,./stocks/BSTC.csv,8634.74648092,7821.53641692,8657.00627392,8848.259873,7611.14632465
350,./stocks/BUFF.csv,16921.2041283,16619.4241863,16971.7740343,12809.010165,15735.1734924
351,./stocks/BUR.csv,1230.29840796,-1353.96159204,-2702.27159204,-6770.56,1725.87022399
352,./stocks/BURG.csv,103363.820952,73915.5809524,88588.5509524,152094.19,77167.8897642
353,./stocks/BUSE.csv,10331.3957892,10032.6254542,10574.5056592,11761.050051,9704.59890317
354,./stocks/BVSN.csv,2753.51512821,3762.80512821,2423.95512821,-3988.72,4674.16761264
355,./stocks/BVXV.csv,19051.4996985,20742.9196985,17882.0976985,14595.313,17732.0431945
356,./stocks/BWEN.csv,8211.81307692,10737.8630769,9303.04307692,8459.14,7297.34476156
357,./stocks/BWFG.csv,10249.9356537,10044.7755657,11066.1154807,12280.240299,9793.51202552
358,./stocks/BWINA.csv,9496.350284,9365.470623,9267.030706,10009.100702,8549.53891011
359,./stocks/BWINB.csv,9339.06811024,9180.11811024,9406.91802424,10118.699873,8881.80237494
360,./stocks/BYFC.csv,13635.2817073,12956.5917073,13696.7117073,13557.93,13055.464683
361,./stocks/BZUN.csv,32727.3353685,34120.9654145,30477.0454015,15214.900048,41569.4928358
362,./stocks/CA.csv,11015.6387465,11122.5082685,11210.2881555,11442.009065,10394.2618411
363,./stocks/CAAS.csv,7431.45148148,8351.65148148,5192.62148148,9240.95,7530.97628228
364,./stocks/CAC.csv,10585.6758148,10148.7659268,11119.7761638,11811.730386,9773.99571137
365,./stocks/CACC.csv,17435.5575979,14841.4377639,17263.3673639,12149.560006,14129.1320221
366,./stocks/CADC.csv,13622.6243902,13638.8243902,12560.7243902,14719.58,11716.8596846
367,./stocks/CAFD.csv,9689.50872979,9938.69872979,10353.0987298,9197.33,9476.45710425
368,./stocks/CAKE.csv,9252.15001358,10096.4198696,8225.57901277,10681.339906,8457.84883465
369,./stocks/CALA.csv,20131.6833333,19624.3833333,15216.2832733,18717.699828,17352.9648778
370,./stocks/CALI.csv,11729.907076,10505.607076,9437.78707602,18727.56,8734.52261603
371,./stocks/CALL.csv,12569.2466667,12172.0166667,11332.2166667,19346.19,10844.3670319
372,./stocks/CALM.csv,11191.0784984,10711.8785774,13054.5786684,13836.600298,10781.249793
373,./stocks/CAMP.csv,14255.9699734,14195.7701514,13792.7700194,12928.149931,15205.7809632
374,./stocks/CAMT.csv,19155.2061446,21401.1161446,26955.8461446,13478.2,21994.1543474
375,./stocks/CAPR.csv,11254.7284314,11977.9184314,6993.53843137,25570.65,6245.13883946
376,./stocks/CAR.csv,13845.0297206,13767.3695996,13809.3796706,17037.680386,13145.9545285
377,./stocks/CARA.csv,14378.1116393,14193.5016393,14203.4116393,11530.920096,12591.4176383
378,./stocks/CARB.csv,16439.0962488,18221.5961078,17985.8862698,14487.510216,18330.8268255
379,./stocks/CARO.csv,12396.6645941,12289.0647021,12534.4645881,11059.490457,12622.9116592
380,./stocks/CARV.csv,10363.2239752,10229.8939752,7700.73397516,13135.91,7033.64029332
381,./stocks/CARZ.csv,11835.1454664,11984.5355814,12297.6354214,11346.580388,11802.0557718
382,./stocks/CASH.csv,11642.1837571,11806.4338221,10619.2838321,11717.949685,10518.7452342
383,./stocks/CASI.csv,57676.4451613,47513.9851613,103924.815161,65161.73,55202.6847162
384,./stocks/CASM.csv,6742.46,8716.21,10279.693,17155.304,7218.92635285
385,./stocks/CASS.csv,9438.33688351,8923.47686451,9658.78954351,10597.653455,8735.47029913
386,./stocks/CASY.csv,8813.7220495,9014.5920715,9632.3521005,8624.980127,8400.6112229
387,./stocks/CATB.csv,7000.71891892,7404.76891892,8805.30391892,21418.905,5332.96698663
388,./stocks/CATC.csv,12472.7967739,12614.4067599,13444.0369829,11241.300027,13552.9410674
389,./stocks/CATH.csv,11763.4754867,10993.4225478,11937.9349825,10517.128227,11845.4563098
390,./stocks/CATM.csv,1745.58053974,3383.65043674,1493.22019574,-2557.96042,5066.20078233
391,./stocks/CATS.csv,10682.4389955,12600.9675491,9769.66351911,11132.024303,9923.12925918
392,./stocks/CATY.csv,10791.7131128,10772.0030338,11814.4332008,12145.540227,10386.6100533
393,./stocks/CAVM.csv,13687.3062983,13063.6661923,12234.1937615,12652.250289,12758.3579628
394,./stocks/CBAK.csv,10053.3,9885.2,8984.17,11128.1,8045.33672752
395,./stocks/CBAN.csv,11219.2372932,11803.0172932,11476.2173552,10693.4,11016.7153461
396,./stocks/CBAY.csv,64421.9115789,50520.6315789,71938.3115789,17965.65,68937.7945741
397,./stocks/CBIO.csv,36891.7023712,10440.6094886,34541.8928192,86449.664583,28361.5321192
398,./stocks/CBLI.csv,21887.212069,21277.912069,21086.932069,20022.28,19072.425913
399,./stocks/CBMG.csv,15199.7894499,21239.9893939,14617.3893939,9714.149956,16995.9796079
400,./stocks/CBOE.csv,13220.4584575,16159.982391,12719.0386337,10206.780437,14577.9379853
401,./stocks/CBPO.csv,7964.3077313,8115.8879173,7660.7381953,8539.879637,7889.3423836
402,./stocks/CBRL.csv,10741.5851346,10668.1850896,11764.5251126,9852.570712,9937.39060815
403,./stocks/CBSH.csv,11897.8242844,11278.8742024,11901.0143154,11162.539778,10723.933779
404,./stocks/CBSHP.csv,10299.9907536,10217.7507526,10217.7507526,9786.76966,10016.7535558
405,./stocks/CCBG.csv,12116.2530304,12007.0231464,12180.8136344,12836.809769,11690.8404258
406,./stocks/CCCL.csv,7844.91017467,7190.44017467,7865.52017467,10773.37,6945.65896818
407,./stocks/CCCR.csv,14248.6505405,12407.4505405,11953.0205405,15174.75,10172.6182174
408,./stocks/CCD.csv,11322.2367508,11272.2667468,11272.5068998,10500.974826,11120.6254849
409,./stocks/CCIH.csv,3906.75076923,5289.59076923,4178.48076923,8086.19,4339.53665137
410,./stocks/CCLP.csv,6468.57148476,7719.02148476,10793.4214848,6833.16,7631.72756072
411,./stocks/CCMP.csv,15217.0319809,15088.1420299,16071.6419069,11148.710177,17284.6946837
412,./stocks/CCNE.csv,11721.6501567,10814.3200237,11385.8602527,12769.150431,10739.3554159
413,./stocks/CCOI.csv,11724.2802536,11736.0101546,11064.3058058,12121.840014,10742.1887785
414,./stocks/CCRC.csv,10005.5772616,10243.6472616,9309.47831272,14467.090028,7808.15707574
415,./stocks/CCRN.csv,8313.18984436,7989.18984436,8439.44984436,9857.230062,7263.07246711
416,./stocks/CCXI.csv,17216.9068286,16498.6768286,11755.0431202,32363.55,15387.4990435
417,./stocks/CDC.csv,11373.9958696,11055.1938946,11030.1058286,10322.31416,10866.6480326
418,./stocks/CDK.csv,11535.2041864,11449.3241564,11897.9843514,10288.200352,10874.0073886
419,./stocks/CDL.csv,11317.7348172,11037.8167552,11009.9967312,10237.306692,10849.3323172
420,./stocks/CDMO.csv,16819.5707105,19024.8827665,16678.4097785,19622.912932,16264.2258245
421,./stocks/CDMOP.csv,12755.418855,12489.89888,12341.453997,11759.482015,12072.9195645
422,./stocks/CDNA.csv,30317.1230435,54488.0530435,4754.19695652,75316.83,41185.1911531
423,./stocks/CDNS.csv,14955.5304085,15293.5605415,15039.9705985,11520.819769,14554.9319517
424,./stocks/CDOR.csv,8060.20019069,7587.08019069,7426.04074269,8990.312732,6937.13835615
425,./stocks/CDTI.csv,791.174147465,4610.00414747,2236.39414747,-9985.94,3672.40928006
426,./stocks/CDTX.csv,5600.11453202,3944.91453202,6625.76453202,4958.3,4148.83580011
427,./stocks/CDW.csv,14333.5228836,13505.5836446,14828.5732386,11485.639577,13404.4036411
428,./stocks/CDXC.csv,12297.7524638,11666.1524638,13116.7024638,20279.67,11892.1276807
429,./stocks/CDXS.csv,25433.3333333,24308.2333333,23481.6333333,19009.47,24852.3466282
430,./stocks/CDZI.csv,11770.4081633,11230.7081633,11205.1581633,11111.95,10556.526953
431,./stocks/CECE.csv,2630.01161083,1651.82161083,3804.17161083,4001.41,3766.29423939
432,./stocks/CECO.csv,12766.077551,14104.747551,16333.197551,14881.98,12756.6086885
433,./stocks/CELG.csv,8004.23113405,8135.67131205,8593.29116405,7426.690027,7393.24529179
434,./stocks/CELGZ.csv,2759.61307692,2183.17307692,-2197.75692308,5468.95,3087.09654045
435,./stocks/CELH.csv,20983.1336364,20772.9836364,19182.8036364,16759.97,20372.2079907
436,./stocks/CEMI.csv,13957.9492481,11461.3992481,11712.8992481,14283.57,12033.9934969
437,./stocks/CENT.csv,12137.1756523,12213.0260133,11895.5257503,11643.449487,11613.8747443
438,./stocks/CENTA.csv,12359.6114873,12537.6716233,11862.4113803,11744.859593,11928.4385935
439,./stocks/CENX.csv,21863.461024,22273.921028,20776.211123,19825.010135,21353.8609498
440,./stocks/CERC.csv,30604.1817079,30727.4937079,48605.2657079,83298.02,43232.2786941
441,./stocks/CERN.csv,12176.0024426,12208.8224426,12341.4124106,10278.779736,11676.5766991
442,./stocks/CERS.csv,9251.54445727,13661.6022633,10863.1422633,10872.17,12274.1838362
443,./stocks/CETV.csv,14442.6461538,15889.0461538,13690.0961538,12467.0,16373.1707298
444,./stocks/CETX.csv,3770.9973913,2986.3773913,3721.8573913,3253.238,3327.61156685
445,./stocks/CEVA.csv,12843.5752691,11454.9152651,12878.2648481,14061.25051,10612.1468195
446,./stocks/CEZ.csv,12152.3752177,11668.5807646,11995.0681457,10509.508102,12020.9769747
447,./stocks/CFA.csv,12243.0380676,11550.5488106,12085.8621556,10238.515064,11841.2047029
448,./stocks/CFBK.csv,14434.8652381,14041.1952381,13740.0552381,12758.63,13832.8502173
449,./stocks/CFFI.csv,11213.4558535,11448.0560415,11793.4561285,11760.50017,11144.9537816
450,./stocks/CFFN.csv,7703.32683453,7829.26683453,7014.22683453,7072.23,7705.04496612
451,./stocks/CFMS.csv,984.156923077,25.0169230769,4232.19102564,-7710.48,2202.87234926
452,./stocks/CFO.csv,12022.9498172,11121.3717387,12080.6738362,10266.979468,11921.5513165
453,./stocks/CFRX.csv,9504.52158537,7866.89658537,11901.3165854,13434.169,7263.0989477
454,./stocks/CG.csv,13047.0184767,13354.1682107,13574.9186197,12168.550391,12848.8509296
455,./stocks/CGEN.csv,7893.18941176,9514.42941176,10040.2294118,19232.9,8992.71088561
456,./stocks/CGIX.csv,4679.59142857,6640.55142857,2212.17142857,-2751.64,7057.43734912
457,./stocks/CGNX.csv,15139.6502309,17029.8654139,16395.5602749,10420.429538,15881.24316
458,./stocks/CGO.csv,12575.1355198,13607.2382987,11704.9648771,10341.8,13252.2461144
459,./stocks/CHCI.csv,10176.4772043,10327.4572043,10662.6572043,14947.65,9785.69996464
460,./stocks/CHCO.csv,11329.6257709,10802.1358429,11076.7458719,11899.900615,10589.6964643
461,./stocks/CHDN.csv,14306.8417341,16203.2317676,14734.2527443,9943.149874,15515.5969227
462,./stocks/CHEF.csv,16988.8666134,16799.0166134,14258.7166584,17025.859407,14787.868021
463,./stocks/CHEK.csv,-3281.31685114,-2717.28789714,-2913.96135902,-16472.599634,-1056.97351783
464,./stocks/CHFC.csv,10675.9779741,10457.5779111,11872.5977011,13359.169445,10351.8149175
465,./stocks/CHFN.csv,12686.1429162,12699.2827532,11487.0015385,11988.750447,12598.1229477
466,./stocks/CHFS.csv,1298.32575829,2145.95569329,3072.36571429,-41070.46,4099.00176558
467,./stocks/CHI.csv,11119.2895732,11094.4895732,11022.8295732,10619.78,10792.1313878
468,./stocks/CHKE.csv,-2526.8444186,-5257.8744186,1844.2355814,-15679.5,1512.57954391
469,./stocks/CHKP.csv,13105.5896422,12735.1597362,13707.1595352,10353.93972,11954.7579148
470,./stocks/CHMA.csv,7060.9,8659.6,6726.525,8569.775,6303.57350573
471,./stocks/CHMG.csv,13096.8574229,13347.4872999,11906.2681627,11925.709564,12790.3915016
472,./stocks/CHNR.csv,10111.4948387,9965.18483871,9150.06483871,13736.64,8029.15694999
473,./stocks/CHRS.csv,4815.56428571,3511.21428471,4942.31419871,1355.399591,4585.0752681
474,./stocks/CHRW.csv,12239.738443,13430.058458,11688.4480406,10943.209582,12703.2478034
475,./stocks/CHSCL.csv,10094.0614228,10108.6714578,10145.1114228,10001.593136,9997.11142374
476,./stocks/CHSCM.csv,10055.4306251,9743.64055315,9975.17458915,9881.16528,9866.74141994
477,./stocks/CHSCN.csv,10230.583128,10161.653124,10534.093148,10650.394849,10093.6045452
478,./stocks/CHSCO.csv,10157.6880508,9956.09801581,10094.8380498,10354.609999,9877.53609808
479,./stocks/CHSCP.csv,10356.7511118,10057.5514038,10019.4915048,10499.000222,9851.5027344
480,./stocks/CHTR.csv,11583.1429793,12554.4031073,13122.3431453,4787.639731,10821.034831
481,./stocks/CHUY.csv,10104.0391473,10377.0394783,7684.53910834,13221.900855,8753.41935052
482,./stocks/CHW.csv,12805.9391954,12526.1491954,12156.5491954,10474.15,12961.6302288
483,./stocks/CHY.csv,11371.5302347,11245.2602347,11184.4602347,10700.82,11015.2960941
484,./stocks/CIBR.csv,12968.0664686,12518.1567636,11930.5371841,10876.750222,12936.5934264
485,./stocks/CID.csv,11608.0956883,11182.9180842,11553.2685983,10550.335092,11266.7785177
486,./stocks/CIDM.csv,11620.1226619,10380.6526619,10354.8326619,14582.48,8469.36887956
487,./stocks/CIGI.csv,16400.8473142,16861.8472942,18259.8473442,13119.55055,18801.0694548
488,./stocks/CIL.csv,12168.7536926,10982.6843887,12343.8276186,10369.931551,12410.8065696
489,./stocks/CINF.csv,10329.0474814,9953.33745638,10311.6675054,10786.380095,9698.59190253
490,./stocks/CIU.csv,10096.4053045,9849.02549347,9880.76532247,8458.060478,9874.55597633
491,./stocks/CIVB.csv,12843.4493601,12011.6096361,12432.5194871,12906.379512,11644.0090882
492,./stocks/CIVBP.csv,12777.8980432,13145.3978762,12466.8678652,11729.144892,11302.6141223
493,./stocks/CIZ.csv,12027.5424818,11867.833083,12330.9326858,10243.37865,12250.2098937
494,./stocks/CIZN.csv,9015.38357268,8361.61425268,8713.71382668,8834.630764,7910.31760395
495,./stocks/CJJD.csv,7214.04,7500.0,5811.54,5045.4,6979.55173808
496,./stocks/CKPT.csv,3699.455,2282.953,2363.183,-1527.732,5480.90477757
497,./stocks/CLAR.csv,12662.9626549,11673.4026549,13442.0626549,12755.03,11613.517498
498,./stocks/CLBS.csv,18175.3787013,17316.1287013,18086.2587013,19917.98,16592.5952112
499,./stocks/CLCT.csv,9405.73030462,10498.3903496,9182.46047762,11737.730387,8269.15234788
500,./stocks/CLDC.csv,3261.85386733,4738.13786733,383.62186733,-616.417,3519.13904288
501,./stocks/CLDX.csv,5978.89867036,6286.42867036,3738.69867036,7459.18,6389.92340501
502,./stocks/CLFD.csv,6310.17541371,5926.42541371,6724.39131116,7968.05,6286.68142648
503,./stocks/CLIR.csv,7724.01294118,7468.35294118,1469.18294118,7774.3,5619.17025623
504,./stocks/CLLS.csv,17624.280063,17497.650103,16190.270106,15804.230068,16303.7415629
505,./stocks/CLMT.csv,21884.1,16734.4,21616.9,20933.45,17887.8167726
506,./stocks/CLNE.csv,6542.7784466,4661.0684466,2842.1784466,7226.46,5291.57981381
507,./stocks/CLRB.csv,11083.295,10371.585,8403.665,6948.19,9887.96636649
508,./stocks/CLSN.csv,93835.95,82234.96,93270.07,129435.73,66502.4829368
509,./stocks/CLUB.csv,30402.15,27478.3,26932.06,13471.7,34662.9865965
510,./stocks/CLVS.csv,15338.1421915,16181.7721085,14874.6921875,12308.969552,13914.7866239
511,./stocks/CLWT.csv,5375.72338028,6837.52338028,5419.36338028,6720.49,5891.98291515
